Time,Cum. Inj Water,Cum. Prod Water ,Cum Oil prod,Cum. Inj CO2,Cum. Prod Gas,Pressure
hrs,rml,Sml,Sml,rml,SCC,atm
5.570670563,70.02386151,-1.778806103,56.82209729,0,4700.86738,255.309425
5.579003896,70.12962659,-1.778806103,56.82209729,0,4751.225595,255.2685002
5.58733723,70.23434449,-1.798730163,57.29080005,0,4719.063568,255.4321989
5.595670563,70.33906239,-1.798730163,57.29080005,0,4728.8783,255.3912744
5.604003896,70.44378029,-1.679185803,57.1562964,0,4688.853358,255.2685002
5.61233723,70.54849819,-1.679185803,57.1562964,0,4762.296172,255.1457251
5.620670563,70.65321609,-1.679185803,56.85212417,0,4745.638156,255.2275753
5.629003896,70.75479246,-1.679185803,56.85212417,0,4747.570539,255.2275753
5.63733723,70.85951036,-1.709071893,57.90921484,0,4707.941542,255.3503498
5.645670563,70.96422826,-1.709071893,57.90921484,0,4771.680503,255.1457251
5.654003896,71.06999334,-1.709071893,57.90921484,0,4801.472332,255.1866502
5.66233723,71.17471124,-1.868464373,58.05863446,0,4778.503007,255.1047998
5.670670563,71.27942914,-1.868464373,58.05863446,0,4756.957674,255.2275753
5.679003896,71.38519421,-1.798730163,58.21827603,0,4803.719469,255.309425
5.68733723,71.48991211,-1.798730163,58.21827603,0,4809.794697,255.1866502
5.695670563,71.59463001,-1.699109863,58.27822149,0,4852.519078,255.2275753
5.704003896,71.70039509,-1.699109863,58.27822149,0,4810.659648,255.2685002
5.71233723,71.80511299,-1.828616253,58.2780807,0,4856.841389,255.3503498
5.720670563,71.90983089,-1.828616253,58.2780807,0,4876.902378,255.3912744
5.729003897,72.01454879,-1.948160613,58.35773362,0,4776.35044,255.2275753
5.73733723,72.11612516,-1.948160613,58.35773362,0,4848.459147,255.2275753
5.745670563,72.22189024,-1.908312493,59.00601284,0,4857.493463,255.4321989
5.754003896,72.32660814,-1.908312493,59.00601284,0,4865.81332,255.2685002
5.76233723,72.43132604,-1.938198583,59.00598035,0,4859.053297,255.2275753
5.770670563,72.53604394,-1.938198583,59.00598035,0,4911.299857,255.1457251
5.779003897,72.64076184,-1.938198583,59.00598035,0,4855.785972,255.309425
5.78733723,72.74547974,-1.838578283,59.37508447,0,4839.091846,255.3503498
5.795670563,72.85019764,-1.838578283,59.37508447,0,4907.843165,255.1457251
5.804003896,72.95491554,-1.858502343,59.36508995,0,4908.039523,255.2685002
5.81233723,73.05963344,-1.858502343,59.36508995,0,4887.357117,255.0638745
5.820670563,73.16435134,-1.768844073,59.60453606,0,4901.068666,255.3503498
5.829003897,73.26906924,-1.768844073,59.60453606,0,4938.684814,255.0638745
5.83733723,73.37378714,-1.778806103,60.35248973,0,4985.510959,255.1866502
5.845670563,73.47850504,-1.778806103,60.35248973,0,4878.290093,255.309425
5.854003896,73.58427011,-1.828616253,59.6742811,0,4904.411337,255.3503498
5.86233723,73.68898801,-1.828616253,59.6742811,0,4990.726732,255.2685002
5.870670563,73.79370591,-1.958122643,60.44205053,0,5007.050611,255.2275753
5.879003896,73.89842381,-1.958122643,60.44205053,0,4962.099489,255.309425
5.88733723,74.00314171,-1.818654223,60.47544502,0,4997.119838,255.2275753
5.895670563,74.10785961,-1.818654223,60.47544502,0,4953.298534,255.1457251
5.904003896,74.21257751,-1.778806103,60.49210977,0,4984.485624,255.2275753
5.91233723,74.31729541,-1.778806103,60.49210977,0,4993.915122,254.8456042
5.920670563,74.42306049,-1.778806103,60.49210977,0,4995.528398,255.2685002
5.929003896,74.52777839,-1.709071893,60.78139852,0,5027.245403,255.3912744
5.93733723,74.63249629,-1.709071893,60.78139852,0,4964.058729,255.2275753
5.945670563,74.73721419,-1.679185803,60.93102391,0,4984.506084,255.5140476
5.954003896,74.84193209,-1.679185803,60.93102391,0,4978.461914,255.2685002
5.96233723,74.94664999,-1.798730163,60.78130105,0,5004.403616,255.1866502
5.970670563,75.05241507,-1.798730163,60.78130105,0,5063.001524,255.1457251
5.979003896,75.15713297,-1.858502343,61.26990621,0,5086.55967,255.3503498
5.98733723,75.26185087,-1.858502343,61.26990621,0,5084.051385,255.4321989
5.995670563,75.36656877,-1.838578283,61.22338786,0,5118.161007,255.309425
6.004003896,75.47128667,-1.838578283,61.22338786,0,5135.256373,255.1866502
6.01233723,75.57600457,-1.988008733,61.85816416,0,5000.163223,255.309425
6.020670563,75.68072247,-1.988008733,61.85816416,0,5087.576451,255.2685002
6.029003896,75.78544037,-1.988008733,61.85816416,0,5102.996503,255.1047998
6.03733723,75.89120545,-1.828616253,60.9208886,0,5139.072547,255.1866502
6.045670563,75.99487617,-1.828616253,60.9208886,0,5087.720473,255.3912744
6.054003896,76.10064125,-1.828616253,61.52923306,0,5104.277195,255.1866502
6.06233723,76.20535915,-1.828616253,61.52923306,0,5136.194882,255.3503498
6.070670563,76.30693551,-1.878426403,61.65882609,0,5117.614454,255.2685002
6.079003896,76.41165341,-1.878426403,61.65882609,0,5169.707688,255.1866502
6.08733723,76.51532414,-1.768844073,62.29720826,0,5101.541338,255.309425
6.095670563,76.62004204,-1.768844073,62.29720826,0,5169.575668,255.2275753
6.104003897,76.72475994,-1.689147833,61.92829908,0,5184.518835,255.3503498
6.11233723,76.82947784,-1.689147833,61.92829908,0,5158.747623,255.3912744
6.120670563,76.93524291,-1.888388433,62.3469426,0,5208.888929,255.3912744
6.129003896,77.03996081,-1.888388433,62.3469426,0,5191.618599,255.309425
6.13733723,77.14467871,-1.878426403,62.60624779,0,5113.86218,255.1866502
6.145670563,77.24939661,-1.878426403,62.60624779,0,5142.82362,255.3912744
6.154003897,77.35516169,-1.878426403,62.60624779,0,5163.337157,255.1866502
6.16233723,77.45987959,-1.868464373,62.49655716,0,5228.293103,255.2685002
6.170670563,77.56459749,-1.868464373,62.49655716,0,5231.588896,255.1457251
6.179003896,77.66931539,-1.848540313,63.5736477,0,5226.476345,255.2685002
6.18733723,77.77403329,-1.848540313,63.5736477,0,5226.476345,255.1457251
6.195670563,77.87875119,-1.928236553,63.67328966,0,5213.848816,255.1457251
6.204003897,77.98451627,-1.928236553,63.67328966,0,5261.940882,255.2685002
6.21233723,78.08923417,-1.858502343,63.32431537,0,5260.899484,255.2275753
6.220670563,78.19395207,-1.858502343,63.32431537,0,5260.856556,255.309425
6.229003896,78.29866997,-1.948160613,63.2743536,0,5253.709426,255.0638745
6.23733723,78.40338787,-1.948160613,63.2743536,0,5287.549343,255.2685002
6.245670563,78.50810577,-2.037818883,64.48097219,0,5292.601685,255.309425
6.254003896,78.61282367,-2.037818883,64.48097219,0,5346.219037,255.595896
6.26233723,78.71754157,-2.007932793,63.76295876,0,5304.437077,255.4321989
6.270670563,78.82225947,-2.007932793,63.76295876,0,5234.649629,255.2685002
6.279003896,78.92697737,-2.007932793,63.76295876,0,5324.725357,255.3912744
6.28733723,79.03169527,-1.918274523,63.96251343,0,5274.156565,255.2275753
6.295670563,79.13641317,-1.918274523,63.96251343,0,5304.608198,255.3503498
6.304003896,79.24113107,-1.988008733,64.56080922,0,5303.117967,255.5140476
6.31233723,79.34689615,-1.988008733,64.56080922,0,5283.622116,255.2275753
6.320670563,79.45161405,-1.978046703,64.57079291,0,5286.880936,255.1866502
6.329003896,79.55633195,-1.978046703,64.57079291,0,5307.897417,255.1866502
6.33733723,79.66104985,-1.888388433,65.0396148,0,5371.65001,255.1457251
6.345670563,79.76262621,-1.888388433,65.0396148,0,5318.931568,255.2685002
6.354003896,79.86734411,-1.988008733,64.41121632,0,5344.426759,255.2275753
6.36233723,79.97206201,-1.988008733,64.41121632,0,5396.096898,255.1457251
6.370670563,80.07677991,-2.017894823,64.34137381,0,5358.398755,255.2275753
6.379003896,80.18149781,-2.017894823,64.34137381,0,5368.445289,255.1866502
6.38733723,80.28621571,-2.077667003,65.78737353,0,5374.043727,255.1047998
6.395670563,80.39093361,-2.077667003,65.78737353,0,5354.58266,255.022949
6.404003896,80.49565151,-2.077667003,65.78737353,0,5414.004691,255.2685002
6.41233723,80.60036941,-2.057742943,65.25883361,0,5360.288799,255.1866502
6.420670563,80.70508731,-2.057742943,65.25883361,0,5471.471969,255.309425
6.429003896,80.80980521,-2.017894823,65.30874123,0,5469.197855,255.3503498
6.43733723,80.91557029,-2.017894823,65.30874123,0,5391.159413,255.309425
6.445670563,81.02028819,-2.167325273,66.3756748,0,5430.9403,255.3503498
6.454003896,81.12500609,-2.167325273,66.3756748,0,5497.130513,255.309425
6.46233723,81.22972399,-2.137439183,65.38839415,0,5433.678641,255.4731233
6.470670563,81.33444189,-2.137439183,65.38839415,0,5466.742919,255.309425
6.479003897,81.43915979,-1.997970763,66.11656455,0,5489.943212,255.2685002
6.48733723,81.54387769,-1.997970763,66.11656455,0,5431.350814,255.309425
6.495670563,81.64859559,-2.047780913,65.9170532,0,5490.359719,255.4731233
6.504003896,81.75331349,-2.047780913,65.9170532,0,5511.46006,255.3503498
6.51233723,81.85907857,-2.007932793,65.9968794,0,5472.603991,255.3503498
6.520670563,81.96379647,-2.007932793,65.9968794,0,5471.902388,255.2275753
6.529003897,82.06851437,-2.007932793,65.9968794,0,5515.840657,255.1866502
6.53733723,82.17323227,-1.938198583,66.50557107,0,5517.670252,255.3503498
6.545670563,82.27795017,-1.938198583,66.50557107,0,5496.434375,255.2275753
6.554003896,82.38266807,-1.878426403,66.79484899,0,5559.08728,255.2685002
6.56233723,82.48738597,-1.878426403,66.79484899,0,5516.90897,255.309425
6.570670563,82.59210387,-2.037818883,67.29331871,0,5517.69206,255.3912744
6.579003897,82.69682177,-2.037818883,67.29331871,0,5545.673967,255.4321989
6.58733723,82.80258685,-1.968084673,67.34325882,0,5513.700766,255.2275753
6.595670563,82.90730475,-1.968084673,67.34325882,0,5606.192648,255.2685002
6.604003896,83.01202265,-2.027856853,67.94156544,0,5551.011754,255.2275753
6.61233723,83.11674055,-2.027856853,67.94156544,0,5562.95907,255.1457251
6.620670563,83.22145845,-1.988008733,67.5327215,0,5613.917136,255.3912744
6.629003896,83.32722353,-1.988008733,67.5327215,0,5554.697303,255.309425
6.63733723,83.43194143,-1.988008733,67.5327215,0,5570.527392,255.3503498
6.645670563,83.53665933,-1.928236553,67.8020537,0,5599.669326,255.3503498
6.654003896,83.64137723,-1.928236553,67.8020537,0,5554.823825,255.309425
6.66233723,83.74609513,-1.997970763,67.63243927,0,5605.865436,255.3912744
6.670670563,83.85081303,-1.997970763,67.63243927,0,5690.451944,255.1866502
6.679003896,83.95553093,-2.067704973,68.15760075,0,5640.027268,255.3912744
6.68733723,84.06024883,-2.067704973,68.15760075,0,5645.195406,255.3503498
6.695670563,84.16496673,-2.047780913,68.28062102,0,5631.902253,255.2685002
6.704003896,84.26654309,-2.047780913,68.28062102,0,5666.593417,255.3503498
6.71233723,84.37126099,-2.147401213,68.3602956,0,5680.215401,255.1866502
6.720670563,84.47597889,-2.147401213,68.3602956,0,5634.621851,255.2685002
6.729003896,84.58174397,-2.057742943,69.09838471,0,5645.026759,255.309425
6.73733723,84.68646187,-2.057742943,69.09838471,0,5627.434126,255.1866502
6.745670563,84.79117977,-2.017894823,68.49008357,0,5668.096706,255.2275753
6.754003896,84.89589767,-2.017894823,68.49008357,0,5655.496906,255.1866502
6.76233723,85.00061557,-2.017894823,68.49008357,0,5721.26511,255.309425
6.770670563,85.10533347,-1.928236553,69.11847122,0,5707.845537,255.0638745
6.779003896,85.21005137,-1.928236553,69.11847122,0,5743.393248,255.309425
6.78733723,85.31476927,-1.968084673,69.13837362,0,5720.802357,255.309425
6.795670563,85.41948717,-1.968084673,69.13837362,0,5728.308305,255.2685002
6.804003896,85.52420507,-1.918274523,69.52736931,0,5746.530529,255.2685002
6.81233723,85.62892297,-1.918274523,69.52736931,0,5763.564294,255.3503498
6.820670563,85.73364087,-1.898350463,69.09855799,0,5758.664861,255.4321989
6.829003896,85.83835877,-1.898350463,69.09855799,0,5755.15637,255.3912744
6.83733723,85.94307667,-1.988008733,69.33780916,0,5810.520103,255.4321989
6.845670563,86.04884175,-1.988008733,69.33780916,0,5753.743043,255.2685002
6.854003897,86.15355965,-1.948160613,69.77665832,0,5819.153219,255.4321989
6.86233723,86.25827755,-1.948160613,69.77665832,0,5817.38024,255.2685002
6.870670563,86.36299545,-1.948160613,69.77665832,0,5749.830311,255.309425
6.879003896,86.46876053,-1.948160613,70.13568128,0,5790.679522,255.2685002
6.88733723,86.57347843,-1.948160613,70.13568128,0,5884.205263,255.3503498
6.895670563,86.67819633,-2.017894823,70.09571403,0,5792.854389,255.2275753
6.904003897,86.78291423,-2.017894823,70.09571403,0,5899.342522,255.1866502
6.91233723,86.88763213,-1.988008733,70.61433524,0,5869.583299,255.309425
6.920670563,86.99235003,-1.988008733,70.61433524,0,5834.350494,255.3503498
6.929003896,87.09706793,-2.027856853,71.11293492,0,5799.405605,255.309425
6.93733723,87.20178583,-2.027856853,71.11293492,0,5871.919908,255.2685002
6.945670563,87.30650373,-2.057742943,70.89349951,0,5845.875427,255.309425
6.954003897,87.41226881,-2.057742943,70.89349951,0,5852.044717,255.3912744
6.96233723,87.51698671,-2.017894823,71.71131735,0,5786.391664,255.309425
6.970670563,87.62170461,-2.017894823,71.71131735,0,5887.748204,255.2685002
6.979003896,87.72642251,-1.988008733,70.9234939,0,5859.391822,255.309425
6.98733723,87.83114041,-1.988008733,70.9234939,0,5960.327989,255.309425
6.995670563,87.93585831,-1.988008733,70.9234939,0,5937.59926,255.2685002
7.004003896,88.03743467,-1.898350463,71.05323855,0,5937.650884,255.2275753
7.01233723,88.14215257,-1.898350463,71.05323855,0,5913.944494,255.2685002
7.020670563,88.24687047,-2.037818883,71.00322263,0,5867.693618,255.0638745
7.029003896,88.35158837,-2.037818883,71.00322263,0,5872.743742,255.2275753
7.03733723,88.45735345,-2.157363243,72.13002585,0,5889.183441,255.4731233
7.045670563,88.56207135,-2.157363243,72.13002585,0,5890.226359,255.1047998
7.054003896,88.66678925,-2.007932793,71.9805954,0,5906.107397,255.1866502
7.06233723,88.77150715,-2.007932793,71.9805954,0,5959.260525,255.3503498
7.070670563,88.87622505,-2.017894823,72.22990607,0,5927.011398,255.3912744
7.079003896,88.98094295,-2.017894823,72.22990607,0,5938.890695,255.2275753
7.08733723,89.08566085,-2.007932793,72.51414341,0,5938.622061,255.5140476
7.095670563,89.19037875,-2.007932793,72.51414341,0,5978.839444,255.1866502
7.104003896,89.29509665,-2.037818883,73.12744181,0,6004.921102,255.2275753
7.11233723,89.40086173,-2.037818883,73.12744181,0,6015.692097,255.2685002
7.120670563,89.50557963,-2.037818883,73.12744181,0,5979.492571,255.3912744
7.129003896,89.61029753,-2.017894823,72.95792485,0,5998.811865,255.022949
7.13733723,89.71501543,-2.017894823,72.95792485,0,6003.321223,255.1457251
7.145670563,89.81973333,-1.888388433,72.73866272,0,5957.374144,255.1866502
7.154003896,89.92445123,-1.888388433,72.73866272,0,6029.726679,255.309425
7.16233723,90.02916913,-2.017894823,72.49917329,0,6050.062678,255.4731233
7.170670563,90.13388703,-2.017894823,72.49917329,0,6052.850601,255.1457251
7.179003896,90.23965211,-2.087629033,73.24706198,0,6034.485595,255.309425
7.18733723,90.34437001,-2.087629033,73.24706198,0,5989.824914,255.309425
7.195670563,90.44908791,-2.017894823,72.92800627,0,6014.692874,255.3503498
7.204003896,90.55380581,-2.017894823,72.92800627,0,6029.953596,255.2685002
7.21233723,90.65852371,-2.027856853,73.27704554,0,6037.450293,255.2275753
7.220670563,90.76324161,-2.027856853,73.27704554,0,6061.168955,255.4731233
7.229003897,90.86795951,-1.968084673,73.52975631,0,6078.393501,255.3912744
7.23733723,90.97267741,-1.968084673,73.52975631,0,6041.634395,255.3912744
7.245670563,91.07739531,-1.968084673,73.52975631,0,6108.886331,255.309425
7.254003896,91.18316039,-2.067704973,73.61607946,0,6080.139692,255.4731233
7.26233723,91.28787829,-2.067704973,73.61607946,0,6131.551819,255.309425
7.270670563,91.39259619,-2.147401213,74.16450012,0,6163.83661,255.4321989
7.279003897,91.49731409,-2.147401213,74.16450012,0,6115.257026,255.4731233
7.28733723,91.60203199,-2.047780913,74.53360424,0,6187.066175,255.309425
7.295670563,91.70674989,-2.047780913,74.53360424,0,6145.851929,255.2275753
7.304003896,91.81146779,-2.207173393,74.36389234,0,6156.971301,255.2685002
7.31233723,91.91618569,-2.207173393,74.36389234,0,6177.867493,255.2275753
7.320670563,92.01880923,-2.217135423,75.12181887,0,6141.67977,255.3503498
7.329003897,92.12352713,-2.217135423,75.12181887,0,6139.975918,255.309425
7.33733723,92.22824503,-2.057742943,74.49370197,0,6148.35211,255.309425
7.345670563,92.33296293,-2.057742943,74.49370197,0,6210.459742,255.2275753
7.354003896,92.43768083,-2.047780913,74.55354996,0,6245.711914,255.3912744
7.36233723,92.54239873,-2.047780913,74.55354996,0,6203.363528,255.3503498
7.370670563,92.64816381,-2.047780913,74.55354996,0,6207.883329,255.2685002
7.379003896,92.75288171,-1.997970763,74.92259993,0,6199.190827,255.309425
7.38733723,92.85759961,-1.997970763,74.92259993,0,6212.735849,255.309425
7.395670563,92.96231751,-2.027856853,75.49102046,0,6253.135097,255.309425
7.404003896,93.06808259,-2.027856853,75.49102046,0,6228.897424,255.309425
7.41233723,93.17280049,-1.928236553,75.54099306,0,6251.286295,255.3503498
7.420670563,93.27751839,-1.928236553,75.54099306,0,6264.3096,255.3912744
7.429003896,93.38223629,-2.087629033,75.47100976,0,6233.174502,255.2275753
7.43733723,93.48695419,-2.087629033,75.47100976,0,6264.830632,255.3503498
7.445670563,93.59271927,-2.047780913,75.86830534,0,6295.52165,255.2275753
7.454003896,93.69743717,-2.047780913,75.86830534,0,6262.822868,255.2275753
7.46233723,93.80215507,-2.047780913,75.86830534,0,6213.20779,255.3503498
7.470670563,93.90687297,-2.047780913,76.11928898,0,6262.868642,255.1866502
7.479003896,94.01159087,-2.047780913,76.11928898,0,6354.177031,255.309425
7.48733723,94.11735595,-2.007932793,76.15922374,0,6291.795662,255.2275753
7.495670563,94.21788513,-2.007932793,76.15922374,0,6310.960415,255.1457251
7.504003896,94.32260303,-2.167325273,76.40837196,0,6286.287726,255.2685002
7.51233723,94.42836811,-2.167325273,76.40837196,0,6349.491797,255.2685002
7.520670563,94.53308601,-2.117515123,76.50815471,0,6285.676429,255.3912744
7.529003896,94.63780391,-2.117515123,76.50815471,0,6374.675011,255.4321989
7.53733723,94.74252181,-2.117515123,76.93698769,0,6358.656165,255.3912744
7.545670563,94.84723971,-2.117515123,76.93698769,0,6346.332698,255.309425
7.554003896,94.95195761,-2.027856853,76.98694946,0,6368.140851,255.2685002
7.56233723,95.05772269,-2.027856853,76.98694946,0,6360.954727,255.2685002
7.570670563,95.16244059,-2.177287303,77.31589139,0,6349.929879,255.2275753
7.579003896,95.26715849,-2.177287303,77.31589139,0,6355.546043,255.3503498
7.58733723,95.37187639,-2.177287303,77.31589139,0,6409.713616,255.2275753
7.595670563,95.47659429,-2.107553093,77.5652887,0,6353.639859,255.3912744
7.604003897,95.58131219,-2.107553093,77.5652887,0,6422.286678,255.2685002
7.61233723,95.68498291,-2.087629033,76.807373,0,6357.00666,255.309425
7.620670563,95.79074799,-2.087629033,76.807373,0,6414.579357,255.2685002
7.629003896,95.89546589,-2.137439183,78.29327499,0,6404.533958,255.2275753
7.63733723,96.00018379,-2.137439183,78.29327499,0,6396.181058,255.3503498
7.645670563,96.10490169,-2.207173393,77.9640948,0,6360.748946,255.2685002
7.654003897,96.20961959,-2.207173393,77.9640948,0,6383.990262,255.3503498
7.66233723,96.31433749,-2.227097453,77.5252673,0,6440.669355,255.309425
7.670670563,96.42010257,-2.227097453,77.5252673,0,6464.926171,255.2685002
7.679003896,96.52482047,-2.187249333,77.9681056,0,6441.889769,255.3503498
7.68733723,96.62953837,-2.187249333,77.9681056,0,6522.406682,255.2275753
7.695670563,96.73425627,-2.157363243,77.77466461,0,6454.548075,255.1457251
7.704003897,96.83897417,-2.157363243,77.77466461,0,6475.264138,255.309425
7.71233723,96.94369207,-2.007932793,77.94436568,0,6507.6401,255.1866502
7.720670563,97.04840997,-2.007932793,77.94436568,0,6476.760742,255.1047998
7.729003896,97.14998633,-2.007932793,77.94436568,0,6541.982216,255.2685002
7.73733723,97.25575141,-2.137439183,78.21349211,0,6537.456975,255.2275753
7.745670563,97.36046931,-2.137439183,78.21349211,0,6450.321929,255.309425
7.754003896,97.46518721,-2.107553093,78.8617605,0,6491.651091,255.3912744
7.76233723,97.56990511,-2.107553093,78.8617605,0,6566.956542,255.2275753
7.770670563,97.67462301,-2.177287303,78.74998866,0,6533.144971,255.2685002
7.779003896,97.77934091,-2.177287303,78.74998866,0,6558.971789,255.3912744
7.78733723,97.88405881,-2.217135423,78.44278125,0,6575.736286,255.1457251
7.795670563,97.98877671,-2.217135423,78.44278125,0,6580.939144,255.3912744
7.804003896,98.09349461,-2.217135423,79.48993155,0,6586.169391,255.1457251
7.81233723,98.19925969,-2.217135423,79.48993155,0,6532.920492,255.4321989
7.820670563,98.30397759,-2.117515123,78.65231961,0,6657.696309,255.2685002
7.829003896,98.40869549,-2.117515123,78.65231961,0,6560.408873,255.1457251
7.83733723,98.51341339,-2.217135423,79.31042007,0,6600.652745,255.1457251
7.845670563,98.61813129,-2.217135423,79.31042007,0,6651.80634,255.3912744
7.854003896,98.72284919,-2.217135423,79.31042007,0,6609.016525,255.3912744
7.86233723,98.82756709,-2.077667003,79.06125019,0,6624.897059,255.2275753
7.870670563,98.93228499,-2.077667003,79.06125019,0,6626.44831,255.4731233
7.879003896,99.03805007,-2.047780913,80.60707598,0,6612.049717,255.2685002
7.88733723,99.14276797,-2.047780913,80.60707598,0,6615.514166,255.309425
7.895670563,99.24748587,-2.017894823,80.51735273,0,6646.468371,255.2275753
7.904003896,99.35220377,-2.017894823,80.51735273,0,6601.900579,255.309425
7.91233723,99.45692167,-2.047780913,81.21542044,0,6657.109288,255.4731233
7.920670563,99.56163957,-2.047780913,81.21542044,0,6636.329837,255.4321989
7.929003896,99.66740465,-2.007932793,80.68690218,0,6695.287216,255.2275753
7.93733723,99.77107537,-2.007932793,80.68690218,0,6657.307101,255.3503498
7.945670563,99.87684045,-2.087629033,81.33505144,0,6712.466637,255.4321989
7.954003896,99.98155835,-2.087629033,81.33505144,0,6718.067156,255.2275753
7.96233723,100.0862762,-1.968084673,81.45485572,0,6653.510816,255.2685002
7.970670563,100.1909941,-1.968084673,81.45485572,0,6689.518282,255.2685002
7.979003897,100.295712,-1.968084673,81.45485572,0,6665.442876,255.3912744
7.98733723,100.4004299,-1.958122643,81.28931707,0,6703.373198,255.309425
7.995670563,100.5051478,-1.958122643,81.28931707,0,6691.670127,255.3503498
8.004003896,100.6098657,-2.027856853,81.15560494,0,6725.034259,255.2275753
8.01233723,100.7145836,-2.027856853,81.15560494,0,6760.460663,255.3503498
8.020670563,100.8203487,-1.958122643,82.07318387,0,6782.978769,255.2275753
8.029003897,100.9250666,-1.958122643,82.07318387,0,6711.830723,255.2685002
8.03733723,101.0297845,-1.948160613,81.62192278,0,6732.501141,255.4321989
8.045670563,101.1313609,-1.948160613,81.62192278,0,6747.644707,255.2275753
8.054003896,101.2360788,-1.997970763,81.53460611,0,6773.526009,255.4321989
8.06233723,101.3407967,-1.997970763,81.53460611,0,6778.623259,255.2685002
8.070670563,101.4455146,-1.978046703,81.89365073,0,6799.199897,255.4321989
8.079003897,101.5502325,-1.978046703,81.89365073,0,6771.871417,255.2275753
8.08733723,101.6549504,-2.117515123,82.27745422,0,6793.18936,255.3503498
8.095670563,101.7607155,-2.117515123,82.27745422,0,6769.037977,255.2275753
8.104003896,101.8654334,-2.117515123,82.27745422,0,6864.5246,255.1866502
8.11233723,101.9701513,-2.117515123,82.48389242,0,6769.597835,255.3503498
8.120670563,102.0748692,-2.117515123,82.48389242,0,6841.124159,255.1866502
8.129003896,102.1795871,-2.187249333,82.97049218,0,6800.157865,255.3503498
8.13733723,102.284305,-2.187249333,82.97049218,0,6820.556832,255.2685002
8.145670563,102.3890229,-2.177287303,82.58156147,0,6861.54036,255.2275753
8.154003896,102.4947879,-2.177287303,82.58156147,0,6857.922891,255.309425
8.16233723,102.5995058,-2.067704973,83.25983508,0,6844.243726,255.4731233
8.170670563,102.7042237,-2.067704973,83.25983508,0,6852.568455,255.309425
8.179003896,102.8089416,-2.057742943,82.97063297,0,6850.004166,255.2685002
8.18733723,102.9147067,-2.057742943,82.97063297,0,6887.942916,255.3503498
8.195670563,103.0194246,-2.177287303,83.41928171,0,6845.599316,255.2275753
8.204003896,103.1241425,-2.177287303,83.41928171,0,6906.98702,255.3503498
8.21233723,103.2288604,-2.097591063,83.02045395,0,6836.509305,255.3912744
8.220670563,103.3335783,-2.097591063,83.02045395,0,6909.938968,255.1866502
8.229003896,103.4382962,-2.097591063,83.02045395,0,6979.421215,255.0638745
8.23733723,103.5430141,-2.137439183,83.13011209,0,6955.16736,255.0638745
8.245670563,103.647732,-2.137439183,83.13011209,0,6951.989381,255.1866502
8.254003896,103.7524499,-2.167325273,84.18720276,0,6940.314015,255.1866502
8.26233723,103.8571678,-2.167325273,84.18720276,0,6902.512515,255.1047998
8.270670563,103.9629329,-2.117515123,83.76839679,0,6945.192548,255.309425
8.279003896,104.0676508,-2.117515123,83.76839679,0,6982.72206,255.309425
8.28733723,104.1723687,-2.127477153,84.2570561,0,6937.810973,255.3912744
8.295670563,104.2739451,-2.127477153,84.2570561,0,7002.353045,255.2685002
8.304003896,104.378663,-2.237059483,84.49628561,0,7025.469657,255.2275753
8.31233723,104.4833809,-2.237059483,84.49628561,0,6910.110189,255.1866502
8.320670563,104.5891459,-2.147401213,84.49638308,0,6926.644006,255.3912744
8.329003896,104.6938638,-2.147401213,84.49638308,0,7040.635841,255.2685002
8.33733723,104.7985817,-2.047780913,84.0676584,0,7047.392122,255.2275753
8.345670563,104.9032996,-2.047780913,84.0676584,0,7031.879825,255.1457251
8.354003897,105.0080175,-1.918274523,84.32709355,0,6999.47548,255.2275753
8.36233723,105.1127354,-1.918274523,84.32709355,0,7019.956719,255.1866502
8.370670563,105.2174533,-1.918274523,84.32709355,0,7051.882033,255.2275753
8.379003896,105.3221712,-2.107553093,85.42390238,0,6961.321136,255.2685002
8.38733723,105.4268891,-2.107553093,85.42390238,0,7034.244835,255.2275753
8.395670563,105.5326542,-2.227097453,85.02485802,0,7004.040254,255.309425
8.404003897,105.6373721,-2.227097453,85.02485802,0,7040.12107,255.3912744
8.41233723,105.74209,-2.296831663,85.74282813,0,7074.350026,255.309425
8.420670563,105.8468079,-2.296831663,85.74282813,0,7052.482282,255.309425
8.429003896,105.9515258,-2.296831663,85.55500593,0,7081.659757,255.2275753
8.43733723,106.0562437,-2.296831663,85.55500593,0,7027.461034,255.1047998
8.445670563,106.1609616,-2.147401213,85.00499894,0,7054.980985,255.309425
8.454003897,106.2656795,-2.147401213,85.00499894,0,7098.775451,255.2275753
8.46233723,106.3703974,-2.167325273,85.81277894,0,7136.418405,255.1866502
8.470670563,106.4761625,-2.167325273,85.81277894,0,7076.805781,255.2275753
8.479003896,106.5808804,-2.167325273,85.81277894,0,7131.121146,255.3503498
8.48733723,106.6855983,-2.137439183,85.62332709,0,7143.830788,255.309425
8.495670563,106.7903162,-2.137439183,85.62332709,0,7148.755825,255.309425
8.504003896,106.8950341,-2.087629033,85.96245848,0,7165.847044,255.2685002
8.51233723,106.999752,-2.087629033,85.96245848,0,7146.585856,255.3912744
8.520670563,107.1044699,-2.286869633,85.6830018,0,7145.582718,255.1866502
8.529003896,107.2060463,-2.286869633,85.6830018,0,7103.09439,255.309425
8.53733723,107.3139057,-2.296831663,86.14174253,0,7143.707048,255.309425
8.545670563,107.4154821,-2.296831663,86.14174253,0,7158.652983,255.2685002
