Time,Cum_GASINJ,Cum_GASPROD,Cum_OILPROD,Inlet_Pres
238.7,180025,166504,21.66,256
238.8,180093,166577,21.57,256
238.9,180143,166593,21.36,255.9
239,180188,166658,21.63,255.9
239.1,180228,166711,21.53,255.9
239.2,180273,166710,21.59,256
239.3,180327,166750,21.55,255.9
239.4,180363,166799,21.53,256
239.5,180403,166874,21.47,256
239.6,180421,166892,21.36,256
239.7,180475,166955,21.6,256
239.8,180520,166971,21.79,256.1
239.9,180570,167038,21.75,256
240,180633,167040,21.91,256
240.1,180669,167087,21.87,256
240.2,180723,167145,21.75,256
240.3,180754,167195,21.6,256
240.4,180794,167226,21.74,256
240.5,180817,167260,21.55,256
240.6,180866,167301,21.77,256.1
240.7,180911,167383,21.59,256.1
240.8,180970,167415,21.71,256.1
240.9,181019,167434,21.52,256
241,181055,167458,21.67,256
241.1,181105,167508,21.67,256
241.2,181118,167565,21.63,256.1
241.3,181181,167597,21.82,256.1
241.4,181231,167647,21.76,256.1
241.5,181294,167688,21.55,256
241.6,181325,167736,21.68,256
241.7,181357,167778,21.57,256.1
241.8,181393,167804,21.62,256.1
241.9,181447,167868,21.45,256.1
242,181510,167884,21.81,256.1
242.1,181559,167924,21.8,256
242.2,181604,167968,21.5,256
242.3,181636,168033,21.63,256.1
242.4,181663,168090,21.55,256.1
242.5,181703,168133,21.66,256.1
242.6,181753,168125,21.53,256.1
242.7,181825,168165,21.58,256.1
242.8,181865,168214,21.67,256
242.9,181915,168262,21.57,256
243,181937,168329,21.84,256
243.1,181991,168339,21.66,256.1
243.2,182027,168362,21.71,256.1
243.3,182081,168436,21.61,256.1
243.4,182135,168470,21.4,256.1
243.5,182194,168526,21.85,256
243.6,182243,168582,21.73,256
243.7,182275,168584,21.56,256
243.8,182311,168642,21.76,256
243.9,182374,168690,21.79,256
244,182419,168747,21.67,256
244.1,182463,168783,21.66,256
244.2,182495,168830,21.69,256
244.3,182558,168814,21.41,256
244.4,182612,168922,21.6,256
244.5,182652,168931,21.47,256
244.6,182671,168987,21.68,256
244.7,182716,168979,21.97,256
244.8,182765,169043,21.61,256.1
244.9,182810,169102,21.64,256.1
245,182842,169159,21.67,256
245.1,182900,169151,21.91,256.1
245.2,182927,169216,21.75,256.1
245.3,182977,169235,21.68,256.1
245.4,183022,169355,21.49,256.1
245.5,183071,169349,21.73,256
245.6,183107,169399,21.81,256
245.7,183170,169447,21.48,256.1
245.8,183197,169480,21.64,256.1
245.9,183229,169504,21.6,256.1
246,183300,169563,21.54,256.1
246.1,183354,169612,21.75,256.1
246.2,183390,169651,21.53,256.1
246.3,183453,169718,21.69,256
246.4,183480,169743,21.81,256
246.5,183521,169761,21.67,256.1
246.6,183580,169808,21.76,256.1
246.7,183616,169884,22,256.1
246.8,183656,169876,21.61,256
246.9,183723,169939,21.65,256
247,183773,169946,21.94,256
247.1,183822,169988,21.25,256.1
247.2,183845,170057,21.84,256
247.3,183899,170104,21.97,256.1
247.4,183926,170161,21.85,256
247.5,183993,170204,21.77,256
247.6,184043,170220,21.94,256
247.7,184092,170276,21.71,256
247.8,184119,170334,21.93,256.1
247.9,184151,170351,21.8,256.1
248,184187,170425,21.72,256.1
248.1,184237,170440,21.61,256.1
248.2,184269,170474,21.92,256.1
248.3,184336,170541,21.68,256.1
248.4,184385,170565,21.81,256
248.5,184448,170573,21.64,256
248.6,184479,170654,21.69,256
248.7,184533,170705,21.81,256
248.8,184556,170776,21.61,256.1
248.9,184606,170785,21.76,256
249,184651,170801,22.1,256
249.1,184691,170821,21.67,256
249.2,184736,170893,21.63,256
249.3,184781,170926,21.85,256.1
249.4,184826,170967,21.61,256.1
249.5,184876,171033,21.78,256.1
249.6,184920,171079,21.9,256.1
249.7,184992,171098,21.88,256
249.8,185028,171141,21.78,256
249.9,185051,171189,22.09,256
250,185114,171222,21.89,256.1
250.1,185154,171306,21.86,256
250.2,185190,171353,21.83,256
250.3,185253,171346,21.63,256.1
250.4,185294,171443,21.78,256
250.5,185352,171451,21.79,255.9
250.6,185401,171493,21.98,255.9
250.7,185442,171534,21.99,256
250.8,185464,171582,21.77,256
250.9,185496,171607,21.65,256
251,185568,171658,21.76,256
251.1,185604,171723,21.78,256
251.2,185666,171731,21.89,256
251.3,185703,171782,21.84,256
251.4,185743,171837,22.01,256
251.5,185762,171847,21.83,256
251.6,185833,171927,22.02,256
251.7,185852,171939,21.7,256
251.8,185915,171994,21.84,256
251.9,185960,172026,21.87,256
252,186018,172066,21.76,256
252.1,186050,172101,21.83,256.1
252.2,186090,172150,21.89,256
252.3,186135,172207,21.9,256.1
252.4,186206,172239,21.82,256
252.5,186243,172298,21.77,256
252.6,186262,172379,21.63,256
252.7,186320,172388,21.8,256
252.8,186356,172448,21.83,256
252.9,186397,172472,21.7,256.1
253,186429,172519,21.92,256.1
253.1,186487,172551,21.67,256.1
253.2,186536,172588,21.86,256
253.3,186598,172635,21.82,256
253.4,186643,172699,21.71,256
253.5,186684,172693,21.83,256
253.6,186716,172767,21.82,256
253.7,186774,172792,21.97,256
253.8,186793,172792,21.9,256.1
253.9,186851,172880,21.94,256.1
254,186917,172916,21.93,256
254.1,186962,172949,21.65,256
254.2,186999,173005,21.76,255.9
254.3,187035,173095,21.69,256.1
254.4,187063,173095,21.65,256.1
254.5,187117,173137,22.02,256.1
254.6,187166,173153,21.83,256
254.7,187219,173212,21.75,256
254.8,187269,173268,21.88,256
254.9,187301,173309,21.84,256
255,187346,173316,21.69,256.1
255.1,187387,173385,21.92,256.1
255.2,187432,173409,21.9,256
255.3,187489,173474,21.7,256
255.4,187530,173496,22,256
255.5,187614,173541,21.91,256
255.6,187637,173581,21.64,256
255.7,187691,173614,21.97,256
255.8,187714,173680,21.87,256
255.9,187768,173713,21.9,256
256,187809,173745,22.08,256
256.1,187841,173819,22.24,256
256.2,187869,173810,21.87,256.1
256.3,187914,173933,22.1,256.1
256.4,187959,173943,21.64,256.1
256.5,188017,173959,21.75,256.1
256.6,188083,174019,21.97,256
256.7,188115,174033,22.06,256
256.8,188169,174058,21.79,256.1
256.9,188188,174122,22.17,256
257,188233,174174,21.75,256
257.1,188295,174239,21.93,256.1
257.2,188365,174230,21.97,256
257.3,188398,174312,22.18,256
257.4,188451,174345,21.84,256
257.5,188479,174394,22.18,256
257.6,188520,174418,22.03,256
257.7,188569,174426,22.2,256.1
257.8,188597,174487,21.96,256
257.9,188663,174534,22.21,256
258,188721,174608,21.96,256
258.1,188762,174658,22,256
258.2,188798,174674,21.67,256.1
258.3,188852,174756,21.75,256
258.4,188876,174771,21.92,256
258.5,188921,174779,22.07,256
258.6,188961,174854,21.82,256
258.7,188994,174903,22.06,256
258.8,189056,174911,22.09,256
258.9,189101,174995,22.08,256.1
259,189158,175026,22.08,256.1
259.1,189182,175074,21.83,256
259.2,189236,175097,22.33,256
259.3,189285,175141,21.86,256.1
259.4,189326,175198,21.81,256
259.5,189371,175214,21.99,256.1
259.6,189420,175266,21.79,256.1
259.7,189440,175306,21.95,256.1
259.8,189501,175385,21.87,256
259.9,189530,175418,21.78,256.1
260,189600,175437,22.02,256.1
260.1,189628,175475,21.98,256.1
260.2,189673,175540,21.79,256.1
260.3,189706,175574,22.03,256.1
260.4,189771,175609,21.79,256.1
260.5,189796,175666,22.02,256.1
260.6,189861,175666,22.1,256.1
260.7,189898,175731,22.05,256.1
260.8,189943,175771,21.97,256.1
260.9,189976,175862,21.74,256.1
261,190033,175862,21.9,256.1
261.1,190066,175913,22.11,256.2
261.2,190127,175969,21.82,256.1
261.3,190160,176026,21.85,256.1
261.4,190205,176035,22,256.1
261.5,190258,176084,21.76,256.1
261.6,190320,176116,21.83,256
261.7,190385,176182,21.77,256
261.8,190439,176189,22.06,256
261.9,190467,176287,22.11,256
262,190512,176304,22.3,256
262.1,190545,176329,21.7,256
262.2,190590,176381,22.13,256
262.3,190618,176453,22.11,256.1
262.4,190688,176453,21.73,256.1
262.5,190720,176493,22.03,256.1
262.6,190761,176552,22.42,256.1
262.7,190798,176601,21.89,256.1
262.8,190843,176634,21.96,256.1
262.9,190897,176725,21.96,256.1
263,190946,176734,22.21,256
263.1,191011,176757,21.92,256
263.2,191056,176821,22.23,256
263.3,191085,176814,22.21,256
263.4,191134,176904,22.05,256
263.5,191183,176922,21.98,256.1
263.6,191203,176970,22.19,256
263.7,191257,177002,22.17,256.1
263.8,191310,177069,21.89,256.1
263.9,191350,177110,21.82,256
264,191424,177159,22.05,256
264.1,191477,177192,21.79,256
264.2,191518,177201,22.12,256
264.3,191551,177281,22.15,256
264.4,191592,177323,22.07,256
264.5,191633,177350,22.09,256
264.6,191674,177390,22.14,256
264.7,191719,177439,22.1,256
264.8,191755,177472,21.82,256
264.9,191829,177497,21.93,256
265,191874,177579,22.05,256
265.1,191919,177579,22.02,255.9
265.2,191952,177654,21.89,255.9
265.3,191989,177662,22.07,256
265.4,192029,177752,22.1,256
265.5,192079,177792,21.97,256
265.6,192136,177810,22,256
265.7,192185,177859,21.86,255.9
265.8,192242,177874,22.33,256
265.9,192254,177941,22.03,256.1
266,192295,177974,22.17,256.1
266.1,192344,178055,22.2,256.1
266.2,192393,178048,21.99,256
266.3,192438,178080,21.87,256
266.4,192496,178098,21.93,256
266.5,192541,178172,22.21,256
266.6,192573,178204,21.94,256
266.7,192622,178254,22.1,256
266.8,192676,178327,22.24,256.1
266.9,192692,178336,22.24,256
267,192741,178360,21.96,256.1
267.1,192790,178401,21.94,256
267.2,192847,178445,22.13,256
267.3,192896,178517,22.21,256
267.4,192954,178565,21.9,256
267.5,192974,178590,22.15,256.1
267.6,193007,178656,22.26,256.1
267.7,193069,178680,22.11,256.1
267.8,193130,178706,22.12,256
267.9,193158,178754,22.2,256
268,193187,178767,21.98,256.1
268.1,193252,178879,22.08,256.1
268.2,193293,178854,21.89,256
268.3,193346,178930,22.16,256
268.4,193383,178985,22.08,256
268.5,193424,179027,22.2,256.1
268.6,193457,179043,21.94,256.1
268.7,193502,179085,22.13,256.1
268.8,193567,179175,22.26,256
268.9,193604,179175,22.08,256
269,193645,179223,22.28,256
269.1,193699,179258,22.19,256.1
269.2,193731,179298,21.87,256
269.3,193772,179331,21.96,256.1
269.4,193825,179339,22.09,256
269.5,193898,179437,22.29,256
269.6,193947,179454,22.22,256
269.7,193972,179511,22.2,256
269.8,194029,179495,22.41,256
269.9,194070,179587,22.22,255.9
270,194107,179620,22.19,256
270.1,194144,179683,22.58,256
270.2,194209,179700,22.07,256.1
270.3,194222,179766,22.33,256
270.4,194271,179792,21.99,256.1
270.5,194308,179865,21.98,256.1
270.6,194353,179864,22.18,256.1
270.7,194418,179891,21.89,256.1
270.8,194467,179957,22.18,256
270.9,194512,179996,22.29,256
271,194561,180031,22.11,256
271.1,194602,180080,21.82,256
271.2,194631,180144,22.07,256.1
271.3,194672,180145,21.97,256.1
271.4,194733,180227,22.24,256.1
271.5,194786,180258,22.09,256
271.6,194823,180293,22.12,256.1
271.7,194864,180334,22.09,256
271.8,194917,180361,22.24,256.1
271.9,194954,180418,22.45,256.1
272,194983,180449,22.23,256
272.1,195064,180498,22.35,256.1
272.2,195101,180541,22.27,256
272.3,195126,180581,22.32,256.1
272.4,195159,180589,22.25,256.1
272.5,195224,180646,22.22,256.1
272.6,195261,180720,22.09,256
272.7,195326,180754,22.23,256
272.8,195371,180778,21.89,256.1
272.9,195416,180820,22.19,256.1
273,195445,180894,22.31,256.1
273.1,195490,180934,22.11,256.1
273.2,195535,180975,22.29,256.1
273.3,195588,180975,22.03,256.1
273.4,195656,181059,22.33,256
273.5,195694,181088,22.24,256
273.6,195727,181131,22.41,256
273.7,195764,181165,22.1,256.1
273.8,195805,181206,22.13,256.1
273.9,195850,181253,22.39,256.1
274,195907,181262,22.13,256.1
274.1,195944,181354,22.02,256.1
274.2,196001,181410,22.05,256
274.3,196050,181417,22.08,256
274.4,196103,181478,22.18,256
274.5,196132,181495,22.26,256
274.6,196169,181527,22.41,256.1
274.7,196218,181558,22.19,256.1
274.8,196251,181634,22.3,256.1
274.9,196292,181692,22.05,256.1
275,196353,181698,22.47,256.1
275.1,196402,181762,22.32,256
275.2,196455,181747,22.19,256.1
275.3,196484,181822,22.31,256
275.4,196513,181849,22.01,256.1
275.5,196562,181890,21.94,256.1
275.6,196627,181927,22.09,256.1
275.7,196672,182011,22.05,256.1
275.8,196705,182020,22.11,256.1
275.9,196766,182076,22.19,256
276,196803,182145,22.25,256.1
276.1,196825,182231,22.32,256.1
276.2,196866,182200,22.44,256.1
276.3,196930,182248,22.25,256.1
276.4,196979,182268,22.22,256
276.5,197036,182341,22.28,256.1
276.6,197081,182364,22.4,256
276.7,197118,182416,22.06,256.1
276.8,197140,182431,22.11,256.1
276.9,197200,182496,22.05,256.1
277,197257,182546,22.01,256
277.1,197298,182574,22.27,256.1
277.2,197366,182612,22.15,256.1
277.3,197388,182644,22.49,256.1
277.4,197414,182701,22.13,256.1
277.5,197466,182762,22.15,256.1
277.6,197507,182753,22.33,256.1
277.7,197556,182808,22.27,256.1
277.8,197601,182910,22.31,256.1
277.9,197646,182875,22.45,256.1
278,197687,182964,23.06,256.1
278.1,197744,182987,22.52,256.1
278.2,197781,183015,22.12,256.1
278.3,197845,183082,22.01,256.1
278.4,197887,183137,22.16,256.1
278.5,197932,183138,22.27,256.1
278.6,197965,183170,22.42,256.1
278.7,198014,183230,22.55,256.1
278.8,198059,183286,22.06,256.1
278.9,198077,183313,22.21,256.1
279,198149,183395,22.25,256.1
279.1,198198,183410,22.26,256.1
279.2,198246,183491,22.34,256.1
279.3,198265,183517,22.11,256.1
279.4,198321,183515,22.49,256.1
279.5,198370,183599,22.32,256.1
279.6,198392,183623,22.12,256.1
279.7,198456,183684,22.12,256.1
279.8,198494,183723,21.98,256.1
279.9,198527,183764,22.12,256.2
280,198587,183788,22.26,256.1
280.1,198640,183837,22.17,256.1
280.2,198696,183863,22.62,256.1
280.3,198757,183942,22.57,256
280.4,198790,183983,22.14,256
280.5,198812,184000,22.24,256.1
280.6,198865,184079,22.27,256.1
280.7,198910,184115,22.28,256.1
280.8,198940,184155,22.11,256.1
280.9,199004,184202,22.62,256.1
281,199064,184265,22.31,256.1
281.1,199097,184295,22.38,256.1
281.2,199127,184319,22.31,256.1
281.3,199172,184416,22.26,256.1
281.4,199225,184447,22.14,256.1
281.5,199274,184498,22.11,256.1
281.6,199338,184545,22.28,256.1
281.7,199379,184586,22.28,256.1
281.8,199435,184660,22.32,256
281.9,199446,184699,22.5,256.1
282,199491,184747,22.31,256.1
282.1,199544,184773,22.21,256.1
282.2,199581,184822,22.17,256.1
282.3,199638,184893,22.15,256.1
282.4,199694,184928,22.22,256.1
282.5,199728,184992,22.22,256
282.6,199769,185024,22.26,256.1
282.7,199806,185056,22.48,256.1
282.8,199855,185131,22.3,256.1
282.9,199896,185156,22.01,256.1
283,199949,185181,22.51,256.1
283.1,200001,185218,22.41,256.1
283.2,200039,185247,22.21,256.1
283.3,200080,185344,22.33,256.1
283.4,200121,185350,22.23,256.1
283.5,200174,185392,22.37,256.1
283.6,200230,185426,22.36,256.1
283.7,200275,185523,22.4,256.1
283.8,200301,185573,22.4,256.1
283.9,200369,185598,22.4,256
284,200414,185638,22.81,256.1
284.1,200436,185692,22.39,256.1
284.2,200474,185701,22.39,256.1
284.3,200538,185785,22.55,256.1
284.4,200571,185859,22.25,256.1
284.5,200616,185857,22.56,256.1
284.6,200691,185924,22.51,256
284.7,200736,185956,22.6,256.1
284.8,200759,186007,22.4,256.1
284.9,200800,186040,22.42,256.1
285,200819,186097,22.29,256.1
285.1,200890,186090,22.52,256.1
285.2,200924,186154,21.98,256.1
285.3,200984,186222,22.22,256.1
285.4,201036,186277,22.79,256.1
285.5,201081,186261,22.36,256.1
285.6,201119,186353,22.36,256.1
285.7,201149,186385,22.28,256.1
285.8,201201,186449,22.54,256.2
285.9,201243,186499,22.17,256.1
286,201299,186532,22.25,256.1
286.1,201351,186589,22.51,256.1
286.2,201396,186622,22.59,256
286.3,201430,186615,22.28,256.2
286.4,201464,186697,22.44,256.1
286.5,201513,186729,22.56,256.1
286.6,201558,186777,22.29,256.1
286.7,201610,186838,22.5,256.1
286.8,201655,186860,22.47,256.1
286.9,201704,186933,22.29,256
287,201763,186966,22.46,256
287.1,201819,187009,22.41,256.1
287.2,201853,187066,22.38,256.1
287.3,201869,187098,22.58,256.1
287.4,201914,187107,22.52,256.1
287.5,201963,187149,22.47,256.1
287.6,202008,187222,22.62,256.1
287.7,202067,187253,22.3,256.1
287.8,202105,187305,22.48,256
287.9,202157,187329,22.53,256
288,202202,187362,22.41,256.1
288.1,202236,187426,22.63,256.1
288.2,202281,187469,22.49,256.1
288.3,202315,187462,22.52,256.1
288.4,202375,187557,22.6,256.1
288.5,202409,187606,22.67,256.1
288.6,202458,187642,22.47,256.1
288.7,202488,187633,22.55,256.1
288.8,202551,187732,22.59,256.1
288.9,202582,187756,22.39,256.1
289,202630,187800,22.58,256.1
289.1,202690,187832,22.59,256.1
289.2,202738,187891,22.4,256.1
289.3,202783,187899,22.41,256.1
289.4,202839,187944,22.36,256
289.5,202884,188000,22.73,256.1
289.6,202918,188010,22.57,256.1
289.7,202942,188060,22.66,256.1
289.8,202998,188112,22.41,256.1
289.9,203032,188136,22.53,256.1
290,203077,188138,22.69,256.1
290.1,203147,188196,22.24,256.1
290.2,203181,188261,22,256.1
290.3,203248,188305,22.5,256.1
290.4,203275,188305,22.64,256.1
290.5,203309,188404,22.73,256.2
290.6,203354,188472,22.36,256.1
290.7,203392,188441,22.35,256.1
290.8,203448,188521,22.47,256.1
290.9,203511,188562,22.32,256.1
291,203545,188563,22.53,256.1
291.1,203590,188647,22.32,256.1
291.2,203638,188662,22.5,256.1
291.3,203676,188696,22.45,256.1
291.4,203732,188737,22.65,256.1
291.5,203766,188780,22.75,256.1
291.6,203818,188845,22.55,256.1
291.7,203878,188912,22.62,256.1
291.8,203912,188929,22.49,256.1
291.9,203950,188954,22.56,256.1
292,203995,188978,22.51,256.2
292.1,204033,189027,22.78,256.1
292.2,204078,189077,22.74,256.1
292.3,204123,189135,22.47,256.1
292.4,204164,189142,22.71,256.1
292.5,204227,189174,22.37,256.1
292.6,204258,189243,22.54,256.1
292.7,204313,189242,22.44,256.1
292.8,204337,189274,22.57,256.2
292.9,204396,189331,22.37,256.1
293,204427,189372,22.59,256.1
293.1,204479,189462,22.5,256.1
293.2,204528,189480,22.37,256.1
293.3,204590,189504,22.63,256.1
293.4,204625,189555,22.46,256.1
293.5,204670,189580,22.66,256.1
293.6,204708,189630,22.79,256.1
293.7,204746,189653,22.56,256.1
293.8,204780,189713,23.02,256.1
293.9,204822,189746,22.5,256.2
294,204884,189776,22.9,256.1
294.1,204943,189842,22.68,256.1
294.2,204996,189858,22.56,256.1
294.3,205026,189917,22.7,256.1
294.4,205057,189959,22.67,256.1
294.5,205113,189990,22.49,256.1
294.6,205161,190059,22.32,256.1
294.7,205217,190051,22.36,256.1
294.8,205269,190107,22.62,256.1
294.9,205296,190155,22.49,256
295,205345,190197,22.58,256.1
295.1,205372,190271,22.36,256.2
295.2,205410,190294,22.75,256.1
295.3,205476,190320,22.6,256.1
295.4,205521,190363,22.4,256.1
295.5,205573,190403,22.43,256.1
295.6,205622,190468,22.68,256.1
295.7,205642,190504,22.43,256.2
295.8,205698,190512,22.67,256.1
295.9,205739,190592,22.46,256.2
296,205767,190599,22.91,256.2
296.1,205836,190650,22.54,256.1
296.2,205878,190677,22.95,256.1
296.3,205940,190748,22.52,256.1
296.4,205968,190780,22.78,256.1
296.5,206040,190840,22.62,256.1
296.6,206085,190856,22.71,256.1
296.7,206127,190936,22.51,256.1
296.8,206151,190913,22.48,256.1
296.9,206196,190961,22.7,256.1
297,206238,191028,22.79,256.1
297.1,206286,191046,22.7,256.1
297.2,206345,191093,22.74,256.1
297.3,206379,191102,22.46,256.1
297.4,206421,191169,22.59,256.1
297.5,206473,191241,22.88,256.1
297.6,206525,191282,22.47,256.2
297.7,206532,191300,22.88,256.2
297.8,206580,191357,22.64,256.1
297.9,206636,191399,22.84,256.2
298,206691,191398,22.37,256.1
298.1,206739,191475,22.73,256.1
298.2,206802,191522,22.72,256.1
298.3,206833,191570,22.59,256.1
298.4,206881,191587,22.52,256.1
298.5,206895,191615,22.36,256.2
298.6,206947,191720,22.85,256.2
298.7,207002,191702,22.45,256.2
298.8,207051,191760,22.77,256.1
298.9,207103,191811,22.62,256.1
299,207151,191843,22.59,256.1
299.1,207210,191835,22.59,256.1
299.2,207234,191915,22.56,256.1
299.3,207259,191967,22.52,256.1
299.4,207321,192016,22.45,256.2
299.5,207376,192023,22.62,256.1
299.6,207435,192080,22.65,256.1
299.7,207459,192141,22.44,256.1
299.8,207501,192156,22.6,256.1
299.9,207546,192236,22.39,256.2
300,207595,192245,22.69,256.2
300.1,207636,192295,22.5,256.1
300.2,207681,192321,22.72,256.1
300.3,207723,192352,22.64,256.1
300.4,207768,192420,22.54,256.1
300.5,207799,192435,22.68,256.2
300.6,207851,192484,22.56,256.1
300.7,207903,192549,22.63,256.2
300.8,207965,192576,22.46,256.1
300.9,208000,192648,22.82,256.1
301,208041,192665,22.36,256.1
301.1,208079,192714,22.74,256.1
301.2,208128,192757,22.65,256.2
301.3,208169,192757,22.35,256.1
301.4,208214,192830,22.32,256.2
301.5,208263,192853,22.61,256.1
301.6,208325,192921,22.58,256.1
301.7,208353,192969,22.65,256.1
301.8,208411,192954,22.8,256.1
301.9,208453,193052,22.37,256.1
302,208481,193054,22.63,256.2
302.1,208526,193102,22.51,256.1
302.2,208591,193181,22.64,256.1
302.3,208623,193166,22.46,256.1
302.4,208681,193202,22.64,256.1
302.5,208726,193293,22.86,256.1
302.6,208765,193296,22.61,256.2
302.7,208796,193330,22.64,256.2
302.8,208838,193392,22.6,256.1
302.9,208899,193427,22.73,256.1
303,208951,193489,22.71,256.1
303.1,208996,193510,22.71,256.1
303.2,209034,193613,22.78,256.1
303.3,209069,193621,22.75,256.1
303.4,209104,193647,22.58,256.2
303.5,209153,193729,22.65,256.2
303.6,209204,193767,22.54,256.2
303.7,209256,193811,22.6,256.1
303.8,209304,193892,22.43,256.1
303.9,209339,193908,22.84,256.2
304,209384,193966,22.73,256.2
304.1,209429,194023,22.79,256.2
304.2,209471,194069,22.74,256.2
304.3,209533,194095,22.86,256.1
304.4,209571,194153,22.78,256.2
304.5,209606,194226,22.6,256.1
304.6,209651,194285,22.94,256.2
304.7,209696,194277,22.76,256.2
304.8,209731,194373,22.8,256.2
304.9,209783,194373,22.8,256.2
305,209828,194455,22.65,256.2
305.1,209883,194488,22.85,256.2
305.2,209928,194537,22.61,256.1
305.3,209983,194589,22.85,256.1
305.4,210024,194619,22.52,256.1
305.5,210063,194667,22.69,256.1
305.6,210114,194744,22.75,256.1
305.7,210163,194792,22.83,256.1
305.8,210211,194841,22.8,256.1
305.9,210253,194872,22.38,256.1
306,210314,194948,22.91,256.1
306.1,210349,194946,22.59,256.1
306.2,210391,195029,22.68,256.1
306.3,210426,195070,22.62,256.1
306.4,210471,195135,22.66,256.1
306.5,210516,195150,22.85,256.1
306.6,210575,195208,22.81,256.1
306.7,210623,195236,22.56,256.1
306.8,210645,195299,22.66,256.1
306.9,210683,195364,22.65,256.2
307,210738,195397,22.74,256.1
307.1,210790,195462,22.8,256.2
307.2,210831,195486,22.92,256.1
307.3,210880,195561,23.11,256.2
307.4,210925,195608,22.97,256.2
307.5,210963,195650,22.69,256.2
307.6,211008,195682,22.71,256.1
307.7,211046,195709,22.9,256.2
307.8,211091,195758,22.48,256.2
307.9,211136,195814,22.99,256.2
308,211185,195897,22.64,256.1
308.1,211230,195906,22.96,256.2
308.2,211275,195969,22.61,256.1
308.3,211310,196037,22.8,256.2
308.4,211348,196044,22.61,256.2
308.5,211413,196101,22.68,256.2
308.6,211452,196149,22.84,256.2
308.7,211510,196186,22.82,256.2
308.8,211525,196248,22.89,256.2
308.9,211590,196289,22.99,256.2
309,211635,196341,22.79,256.2
309.1,211680,196357,22.71,256.2
309.2,211712,196455,22.72,256.2
309.3,211760,196469,22.45,256.2
309.4,211812,196520,22.69,256.1
309.5,211876,196576,22.83,256.1
309.6,211924,196653,22.77,256.1
309.7,211979,196609,22.68,256.1
309.8,212001,196700,22.96,256.1
309.9,212056,196717,22.81,256.1
310,212098,196781,22.75,256.1
310.1,212149,196816,22.87,256.2
310.2,212172,196872,22.79,256.1
310.3,212210,196929,22.72,256.1
310.4,212274,196945,22.86,256.1
310.5,212323,197004,22.84,256.1
310.6,212374,197022,22.92,256.1
310.7,212413,197085,22.78,256.1
310.8,212461,197094,22.99,256.1
310.9,212522,197154,22.65,256.1
311,212548,197200,22.88,256.1
311.1,212586,197265,23.07,256.1
311.2,212641,197332,22.93,256.2
311.3,212670,197350,22.96,256.2
311.4,212721,197383,23.08,256.1
311.5,212766,197465,22.9,256.1
311.6,212814,197497,22.73,256.1
311.7,212873,197512,23.12,256.2
311.8,212914,197537,23.16,256.1
311.9,212950,197556,22.91,256.1
312,213001,197638,23.08,256.2
312.1,213011,197720,22.77,256.2
312.2,213085,197740,22.86,256.1
312.3,213129,197766,22.92,256.1
312.4,213165,197785,22.89,256.2
312.5,213216,197818,22.94,256.2
312.6,213252,197852,22.91,256.2
312.7,213306,197888,22.66,256.1
312.8,213345,197938,22.97,256.2
312.9,213390,197964,22.91,256.1
313,213451,198031,23.27,256.1
313.1,213486,198039,23.14,256.1
313.2,213537,198063,23.11,256.1
313.3,213576,198156,23.03,256.1
313.4,213618,198173,23.14,256.2
313.5,213651,198231,22.98,256.2
313.6,213705,198231,23.06,256.2
313.7,213750,198299,22.97,256.2
313.8,213782,198325,23.12,256.2
313.9,213831,198365,23.02,256.2
314,213882,198418,22.85,256.2
314.1,213949,198482,23.14,256.1
314.2,213994,198515,22.78,256.1
314.3,214033,198530,23.17,256.1
314.4,214087,198555,22.67,256.1
314.5,214123,198631,23.01,256.1
314.6,214180,198631,23.03,256.1
314.7,214200,198695,22.83,256.1
314.8,214248,198704,23.01,256.1
314.9,214300,198739,23.08,256.1
315,214329,198773,22.8,256.2
315.1,214374,198796,22.72,256.2
315.2,214422,198888,22.95,256.2
315.3,214461,198877,22.92,256.2
315.4,214518,198954,23.11,256.2
315.5,214573,199002,23.06,256.1
315.6,214630,198986,22.76,256.1
315.7,214663,199094,23.07,256.1
315.8,214720,199086,23.01,256.1
315.9,214756,199133,23.07,256.1
316,214810,199167,22.74,256.1
316.1,214858,199210,22.94,256.1
316.2,214906,199251,22.85,256
316.3,214939,199283,22.76,256.1
316.4,214987,199332,22.75,256.1
316.5,215004,199368,22.97,256.2
316.6,215055,199400,23.03,256.1
316.7,215103,199432,23.04,256.1
316.8,215148,199479,22.74,256.1
316.9,215203,199532,22.91,256.1
317,215235,199571,22.7,256.1
317.1,215280,199604,22.83,256.2
317.2,215328,199652,22.85,256.1
317.3,215379,199696,22.94,256.1
317.4,215431,199728,22.79,256.1
317.5,215469,199793,22.76,256.1
317.6,215521,199769,23.03,256.1
317.7,215566,199832,22.98,256.1
317.8,215592,199877,22.62,256.1
317.9,215640,199957,22.86,256.1
318,215682,199965,23.05,256.2
318.1,215733,200025,23.05,256.2
318.2,215784,200026,22.96,256.1
318.3,215823,200065,22.88,256.1
318.4,215884,200121,23.05,256.1
318.5,215935,200197,23.07,256.1
318.6,215983,200206,22.69,256.1
318.7,216012,200255,22.79,256.1
318.8,216051,200261,22.89,256.1
318.9,216102,200340,22.95,256.1
319,216132,200387,23.04,256.1
319.1,216174,200378,22.8,256.2
319.2,216234,200427,23.23,256.2
319.3,216289,200493,22.89,256.1
319.4,216321,200549,22.99,256.1
319.5,216372,200566,22.85,256.1
319.6,216405,200631,22.74,256.2
