Time,Cum. Inj. Water,Cum Prod Water,Cum. Oil Prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),(rml),ml,(sep_ml),(rml),(std.cc),atm
7.496,94.240,-0.511,71.955,0.000,7500.664,296.352
7.513,94.450,-0.481,72.090,0.000,7574.228,296.352
7.530,94.659,-0.342,71.973,0.000,7581.630,296.311
7.546,94.869,-0.342,72.197,0.000,7565.781,296.230
7.563,95.078,-0.432,72.441,0.000,7629.345,296.311
7.580,95.289,-0.322,72.394,0.000,7619.115,296.270
7.596,95.498,-0.501,72.217,0.000,7633.751,296.393
7.613,95.708,-0.362,72.210,0.000,7629.604,296.311
7.630,95.918,-0.362,72.344,0.000,7675.557,296.230
7.646,96.127,-0.501,73.305,0.000,7691.660,296.270
7.663,96.337,-0.422,72.591,0.000,7724.394,296.352
7.680,96.544,-0.282,73.064,0.000,7707.655,296.270
7.696,96.754,-0.591,73.157,0.000,7752.172,296.393
7.713,96.963,-0.442,73.450,0.000,7743.240,296.393
7.730,97.174,-0.541,74.312,0.000,7761.121,296.230
7.746,97.383,-0.531,74.335,0.000,7781.154,296.393
7.763,97.593,-0.292,73.782,0.000,7795.235,296.311
7.780,97.803,-0.292,74.504,0.000,7788.060,296.311
7.796,98.013,-0.302,74.527,0.000,7831.912,296.393
7.813,98.222,-0.262,74.851,0.000,7875.318,296.352
7.830,98.433,-0.372,74.134,0.000,7873.244,296.270
7.846,98.639,-0.382,74.577,0.000,7884.701,296.189
7.863,98.848,-0.382,74.711,0.000,7887.337,296.474
7.880,99.059,-0.322,75.064,0.000,7907.039,296.433
7.896,99.268,-0.352,75.277,0.000,7903.551,296.352
7.913,99.479,-0.581,75.530,0.000,7941.337,296.311
7.930,99.688,-0.272,75.654,0.000,7959.947,296.433
7.946,99.898,-0.262,75.977,0.000,7992.571,296.108
7.963,100.108,-0.382,75.602,0.000,8043.495,296.311
7.980,100.318,-0.352,76.780,0.000,8007.493,296.352
7.996,100.528,-0.471,76.286,0.000,8019.909,296.270
8.013,100.734,-0.342,75.900,0.000,8020.537,296.270
8.030,100.944,-0.471,76.881,0.000,8046.674,296.311
8.046,101.153,-0.272,76.506,0.000,8103.059,296.352
8.063,101.363,-0.412,76.649,0.000,8084.438,296.352
8.080,101.572,-0.362,77.042,0.000,8125.602,296.352
8.096,101.783,-0.252,77.505,0.000,8091.601,296.433
8.113,101.992,-0.252,77.639,0.000,8146.585,296.515
8.130,102.203,-0.402,77.333,0.000,8156.412,296.270
8.146,102.412,-0.332,77.656,0.000,8171.816,296.393
8.163,102.622,-0.252,77.201,0.000,8168.839,296.393
8.180,102.831,-0.402,78.093,0.000,8223.950,296.433
8.196,103.041,-0.282,77.987,0.000,8202.030,296.230
8.213,103.251,-0.232,78.011,0.000,8249.254,296.270
8.230,103.461,-0.342,78.162,0.000,8261.844,296.311
8.246,103.668,-0.282,78.495,0.000,8277.994,296.311
8.263,103.877,-0.402,78.599,0.000,8279.673,296.352
8.280,104.088,-0.382,78.652,0.000,8287.230,296.189
8.296,104.297,-0.352,78.926,0.000,8301.916,296.270
8.313,104.508,-0.352,79.359,0.000,8336.720,296.311
8.330,104.717,-0.392,79.373,0.000,8366.068,296.270
8.346,104.927,-0.641,79.097,0.000,8359.246,296.311
8.363,105.137,-0.641,79.228,0.000,8405.447,296.352
8.380,105.344,-0.402,79.413,0.000,8386.566,296.311
8.396,105.554,-0.342,79.685,0.000,8432.738,296.352
8.413,105.764,-0.372,80.118,0.000,8416.094,296.189
8.430,105.973,-0.362,80.053,0.000,8437.288,296.189
8.446,106.184,-0.382,80.555,0.000,8497.477,296.270
8.463,106.393,-0.402,80.948,0.000,8478.703,296.230
8.480,106.604,-0.362,80.852,0.000,8523.469,296.270
8.496,106.813,-0.342,81.101,0.000,8496.666,296.270
8.513,107.022,-0.412,80.940,0.000,8534.307,296.393
8.530,107.232,-0.442,81.771,0.000,8565.689,296.270
8.546,107.441,-0.362,81.843,0.000,8544.148,296.270
8.563,107.651,-0.412,81.179,0.000,8576.978,296.311
8.580,107.860,-0.232,80.963,0.000,8586.416,296.352
8.596,108.070,-0.232,81.097,0.000,8613.899,296.352
8.613,108.276,-0.292,81.559,0.000,8612.681,296.230
8.630,108.486,-0.322,81.523,0.000,8647.109,296.148
8.646,108.695,-0.212,81.587,0.000,8672.914,296.393
8.663,108.904,-0.422,82.069,0.000,8661.365,296.393
8.680,109.115,-0.232,82.651,0.000,8668.280,296.433
8.696,109.324,-0.372,82.845,0.000,8704.421,296.352
8.713,109.535,-0.272,82.430,0.000,8720.753,296.230
8.730,109.744,-0.372,82.992,0.000,8709.489,296.311
8.746,109.954,-0.412,83.286,0.000,8757.521,296.433
8.763,110.164,-0.362,83.230,0.000,8754.019,296.189
8.780,110.374,-0.252,83.298,0.000,8778.289,296.189
8.796,110.583,-0.412,83.297,0.000,8802.977,296.148
8.813,110.793,-0.412,84.028,0.000,8824.743,296.270
8.830,111.002,-0.412,84.162,0.000,8808.933,296.311
8.846,111.212,-0.252,83.795,0.000,8853.792,296.393
8.863,111.422,-0.342,84.067,0.000,8862.970,296.270
8.880,111.628,-0.202,84.062,0.000,8888.952,296.393
8.896,111.838,-0.402,84.834,0.000,8882.466,296.311
8.913,112.048,-0.402,84.558,0.000,8906.162,296.311
8.930,112.258,-0.312,84.602,0.000,8944.054,296.352
8.946,112.468,-0.252,84.865,0.000,8950.885,296.270
8.963,112.678,-0.312,84.992,0.000,8944.776,296.311
8.980,112.888,-0.322,85.233,0.000,8948.870,296.352
8.996,113.098,-0.312,85.394,0.000,8985.210,296.189
9.013,113.308,-0.232,85.259,0.000,9004.155,296.311
9.030,113.518,-0.212,85.711,0.000,9021.454,296.311
9.046,113.724,-0.302,85.495,0.000,9046.770,296.189
9.063,113.934,-0.302,85.629,0.000,9050.555,296.189
9.080,114.143,-0.302,86.051,0.000,9067.310,296.393
9.096,114.353,-0.402,86.494,0.000,9088.581,296.393
9.113,114.563,-0.362,86.437,0.000,9105.098,296.270
9.130,114.772,-0.312,86.522,0.000,9155.034,296.311
9.146,114.982,-0.352,87.452,0.000,9135.011,296.311
9.163,115.191,-0.382,87.177,0.000,9166.004,296.189
9.180,115.402,-0.222,86.483,0.000,9168.809,296.230
9.196,115.611,-0.382,87.375,0.000,9198.890,296.393
9.213,115.821,-0.332,87.049,0.000,9204.357,296.393
9.230,116.030,-0.322,87.512,0.000,9211.479,296.311
9.246,116.241,-0.372,87.575,0.000,9220.826,296.311
9.263,116.450,-0.282,87.380,0.000,9241.137,296.393
9.280,116.660,-0.282,87.513,0.000,9265.979,296.270
9.296,116.870,-0.222,88.186,0.000,9289.874,296.270
9.313,117.077,-0.352,88.136,0.000,9285.386,296.433
9.330,117.286,-0.402,88.251,0.000,9312.445,296.270
9.346,117.495,-0.272,88.495,0.000,9318.914,296.352
9.363,117.705,-0.282,88.389,0.000,9347.160,296.270
9.380,117.915,-0.302,88.737,0.000,9342.892,296.311
9.396,118.125,-0.202,88.287,0.000,9374.448,296.352
9.413,118.334,-0.322,89.197,0.000,9385.805,296.393
9.430,118.544,-0.342,89.810,0.000,9410.442,296.433
9.446,118.753,-0.322,89.355,0.000,9436.599,296.393
9.463,118.964,-0.332,89.858,0.000,9461.138,296.270
9.480,119.173,-0.322,90.130,0.000,9426.930,296.311
9.496,119.384,-0.332,90.524,0.000,9463.458,296.270
9.513,119.593,-0.332,90.657,0.000,9488.912,296.515
9.530,119.803,-0.312,90.372,0.000,9526.650,296.393
9.546,120.012,-0.272,90.523,0.000,9519.081,296.230
9.563,120.222,-0.262,90.836,0.000,9528.178,296.393
9.580,120.429,-0.432,91.458,0.000,9500.764,296.230
9.596,120.642,-0.432,91.143,0.000,9567.198,296.311
9.613,120.848,-0.392,91.146,0.000,9552.899,296.311
9.630,121.057,-0.382,90.981,0.000,9573.072,296.270
9.646,121.267,-0.302,91.793,0.000,9610.289,296.433
9.663,121.477,-0.252,91.627,0.000,9620.807,296.270
9.680,121.688,-0.312,91.562,0.000,9641.954,296.433
9.696,121.897,-0.342,91.655,0.000,9646.803,296.352
9.713,122.108,-0.322,92.118,0.000,9687.630,296.433
9.730,122.317,-0.282,92.668,0.000,9685.709,296.352
9.746,122.527,-0.402,92.762,0.000,9698.843,296.311
9.763,122.736,-0.402,92.895,0.000,9717.670,296.393
9.780,122.947,-0.202,92.730,0.000,9746.023,296.270
9.796,123.156,-0.272,93.003,0.000,9733.295,296.352
9.813,123.362,-0.352,93.645,0.000,9794.036,296.311
9.830,123.572,-0.332,93.545,0.000,9794.797,296.474
9.846,123.781,-0.252,93.593,0.000,9807.658,296.352
9.863,123.991,-0.342,94.126,0.000,9809.488,296.352
9.880,124.201,-0.262,93.870,0.000,9827.998,296.311
9.896,124.411,-0.282,94.183,0.000,9859.503,296.393
9.913,124.620,-0.262,94.636,0.000,9855.165,296.433
9.930,124.831,-0.362,94.540,0.000,9860.040,296.148
9.946,125.040,-0.212,94.225,0.000,9882.667,296.433
9.963,125.250,-0.272,94.279,0.000,9937.540,296.393
9.980,125.459,-0.272,94.412,0.000,9950.109,296.270
9.996,125.670,-0.232,94.904,0.000,9926.507,296.230
10.013,125.879,-0.272,94.868,0.000,9941.741,296.270
10.030,126.086,-0.332,94.820,0.000,9947.359,296.352
10.046,126.299,-0.292,94.914,0.000,10023.036,296.352
10.063,126.505,-0.292,95.406,0.000,10007.123,296.352
10.080,126.714,-0.183,95.281,0.000,10047.174,296.108
10.096,126.924,-0.362,95.523,0.000,10025.794,296.393
10.113,127.134,-0.202,96.056,0.000,10036.464,296.433
10.130,127.343,-0.352,96.179,0.000,10059.402,296.433
10.146,127.553,-0.282,96.183,0.000,10095.450,296.474
10.163,127.763,-0.342,96.685,0.000,10117.255,296.393
10.180,127.973,-0.292,96.410,0.000,10111.170,296.352
10.196,128.182,-0.392,96.876,0.000,10133.063,296.474
10.213,128.393,-0.322,96.588,0.000,10148.580,296.352
10.230,128.602,-0.322,96.721,0.000,10157.237,296.393
10.246,128.812,-0.232,96.995,0.000,10187.072,296.189
10.263,129.021,-0.292,98.075,0.000,10167.256,296.311
10.280,129.230,-0.252,97.571,0.000,10225.355,296.270
10.296,129.441,-0.382,97.422,0.000,10263.548,296.270
10.313,129.650,-0.282,98.085,0.000,10224.002,296.189
10.330,129.857,-0.312,98.048,0.000,10280.592,296.393
10.346,130.066,-0.173,97.663,0.000,10283.458,296.433
10.363,130.277,-0.242,98.315,0.000,10292.750,296.270
10.380,130.487,-0.242,98.360,0.000,10296.908,296.474
10.396,130.697,-0.232,98.452,0.000,10336.416,296.352
10.413,130.906,-0.332,99.235,0.000,10345.773,296.270
10.430,131.117,-0.242,98.701,0.000,10366.492,296.556
10.446,131.326,-0.252,98.525,0.000,10396.568,296.311
10.463,131.536,-0.252,98.659,0.000,10379.618,296.311
10.480,131.745,-0.252,100.166,0.000,10404.268,296.270
10.496,131.956,-0.202,99.691,0.000,10424.537,296.311
10.513,132.165,-0.302,99.126,0.000,10434.132,296.311
10.530,132.371,-0.242,99.489,0.000,10450.563,296.352
10.546,132.581,-0.192,100.650,0.000,10435.532,296.352
10.563,132.790,-0.322,100.206,0.000,10456.831,296.189
10.580,133.001,-0.153,100.139,0.000,10474.208,296.270
10.596,133.210,-0.302,100.851,0.000,10499.386,296.311
10.613,133.420,-0.282,100.127,0.000,10516.014,296.352
10.630,133.629,-0.461,101.437,0.000,10547.639,296.311
10.646,133.839,-0.322,101.042,0.000,10575.005,296.270
10.663,134.049,-0.352,101.594,0.000,10593.584,296.393
10.680,134.259,-0.252,101.788,0.000,10598.126,296.352
10.696,134.468,-0.302,101.642,0.000,10626.206,296.393
10.713,134.679,-0.163,101.646,0.000,10631.597,296.393
10.730,134.888,-0.163,101.780,0.000,10639.533,296.311
10.746,135.097,-0.412,102.252,0.000,10676.245,296.352
10.763,135.307,-0.242,101.565,0.000,10661.675,296.393
10.780,135.516,-0.432,102.268,0.000,10733.507,296.433
10.796,135.727,-0.222,102.550,0.000,10669.590,296.352
10.813,135.933,-0.292,102.609,0.000,10721.459,296.230
10.830,136.143,-0.262,103.446,0.000,10713.047,296.270
10.846,136.352,-0.202,102.712,0.000,10745.164,296.352
10.863,136.562,-0.242,103.429,0.000,10759.292,296.393
10.880,136.771,-0.292,103.537,0.000,10785.421,296.148
10.896,136.982,-0.372,104.340,0.000,10797.472,296.474
10.913,137.191,-0.232,103.665,0.000,10814.594,296.352
10.930,137.401,-0.242,104.098,0.000,10813.285,296.189
10.946,137.611,-0.272,104.042,0.000,10848.536,296.352
10.963,137.820,-0.272,104.176,0.000,10883.953,296.352
10.980,138.030,-0.232,104.708,0.000,10866.176,296.311
10.996,138.240,-0.412,104.393,0.000,10882.578,296.352
11.013,138.450,-0.312,104.244,0.000,10910.510,296.433
11.030,138.659,-0.352,105.135,0.000,10910.473,296.189
11.046,138.869,-0.322,104.670,0.000,10933.205,296.230
11.063,139.079,-0.322,105.561,0.000,10951.006,296.352
11.080,139.286,-0.272,105.502,0.000,10952.996,296.270
11.096,139.495,-0.272,105.579,0.000,10989.025,296.393
11.113,139.705,-0.252,106.251,0.000,10984.271,296.270
11.130,139.914,-0.272,105.976,0.000,11009.940,296.230
11.146,140.124,-0.402,106.109,0.000,11046.120,296.230
11.163,140.334,-0.272,106.223,0.000,11078.982,296.352
11.180,140.543,-0.133,106.107,0.000,11068.513,296.433
11.196,140.754,-0.133,106.241,0.000,11084.303,296.311
11.213,140.963,-0.332,106.922,0.000,11085.574,296.393
11.230,141.174,-0.432,107.066,0.000,11116.136,296.270
11.246,141.383,-0.222,107.449,0.000,11113.889,296.311
11.263,141.593,-0.163,107.229,0.000,11149.829,296.433
11.280,141.802,-0.302,107.205,0.000,11132.337,296.393
11.296,142.013,-0.302,107.718,0.000,11151.417,296.311
11.313,142.222,-0.461,108.080,0.000,11360.005,296.433
11.330,142.432,-0.372,107.935,0.000,11750.190,296.311
11.346,142.641,-0.521,107.679,0.000,11216.121,296.433
11.363,142.847,-0.392,107.923,0.000,11254.560,296.393
11.380,143.058,-0.252,108.455,0.000,11240.789,296.352
11.396,143.267,-0.262,108.390,0.000,11248.261,296.433
11.413,143.477,-0.362,108.413,0.000,11278.199,296.352
11.430,143.687,-0.183,108.764,0.000,11289.867,296.311
11.446,143.898,-0.183,108.898,0.000,11316.279,296.433
11.463,144.107,-0.212,109.829,0.000,11329.398,296.311
11.480,144.317,-0.123,109.377,0.000,11321.824,296.433
11.496,144.526,-0.362,109.268,0.000,11364.678,296.474
11.513,144.734,-0.222,109.662,0.000,11387.124,296.393
11.530,144.943,-0.212,110.602,0.000,11374.258,296.270
11.546,145.153,-0.242,110.198,0.000,11436.329,296.311
11.563,145.362,-0.073,109.603,0.000,11419.222,296.393
11.580,145.571,-0.212,110.974,0.000,11437.985,296.189
11.596,145.782,-0.153,109.800,0.000,11462.098,296.393
11.613,145.991,-0.192,110.353,0.000,11458.511,296.270
11.630,146.202,-0.422,111.110,0.000,11505.708,296.352
11.646,146.411,-0.392,111.677,0.000,11505.832,296.352
11.663,146.621,-0.402,111.711,0.000,11541.554,296.352
11.680,146.830,-0.402,111.844,0.000,11519.538,296.433
11.696,147.041,-0.053,111.151,0.000,11540.173,296.393
11.713,147.250,-0.242,111.272,0.000,11563.640,296.352
11.730,147.460,-0.412,111.833,0.000,11571.580,296.393
11.746,147.670,-0.212,112.027,0.000,11579.059,296.230
11.763,147.880,-0.372,111.931,0.000,11598.580,296.352
11.780,148.086,-0.133,112.264,0.000,11635.454,296.270
11.796,148.296,-0.163,112.289,0.000,11633.354,296.393
11.813,148.505,-0.232,112.142,0.000,11687.005,296.515
11.830,148.715,-0.412,112.585,0.000,11675.731,296.393
11.846,148.925,-0.242,113.098,0.000,11690.551,296.556
11.863,149.134,-0.392,113.710,0.000,11714.312,296.352
11.880,149.344,-0.232,112.597,0.000,11753.131,296.311
11.896,149.554,-0.272,113.100,0.000,11737.891,296.433
11.913,149.765,-0.163,113.283,0.000,11752.088,296.393
11.930,149.974,-0.163,113.417,0.000,11761.442,296.393
11.946,150.184,-0.173,113.567,0.000,11776.125,296.311
11.963,150.393,-0.262,114.310,0.000,11774.951,296.352
11.980,150.604,-0.272,114.104,0.000,11830.301,296.270
11.996,150.813,-0.242,114.208,0.000,11823.638,296.352
12.013,151.020,-0.192,114.295,0.000,11867.226,296.393
12.030,151.229,-0.222,114.554,0.000,11904.235,296.270
12.046,151.440,-0.382,114.568,0.000,11881.070,296.393
12.063,151.649,-0.173,114.512,0.000,11893.020,296.270
12.080,151.858,-0.163,115.433,0.000,11918.392,296.352
12.096,152.069,-0.183,115.188,0.000,11903.799,296.393
12.113,152.278,-0.143,115.002,0.000,11933.002,296.352
12.130,152.488,-0.202,115.345,0.000,11951.147,296.433
12.146,152.698,-0.183,115.778,0.000,11982.433,296.311
12.163,152.908,-0.183,115.910,0.000,11990.385,296.148
12.180,153.117,-0.163,116.252,0.000,12011.355,296.270
12.196,153.327,-0.362,116.565,0.000,12037.595,296.230
12.213,153.536,-0.083,116.779,0.000,12016.110,296.230
12.230,153.747,-0.183,116.832,0.000,12028.133,296.270
12.246,153.953,-0.232,116.726,0.000,12061.126,296.352
12.263,154.162,-0.163,117.368,0.000,12073.246,296.433
12.280,154.372,-0.242,117.562,0.000,12092.154,296.270
12.296,154.581,-0.202,117.645,0.000,12114.408,296.433
12.313,154.792,-0.422,117.988,0.000,12116.668,296.311
12.330,155.001,-0.282,118.321,0.000,12140.732,296.393
12.346,155.211,-0.222,117.767,0.000,12193.877,296.352
12.363,155.420,-0.282,117.930,0.000,12182.322,296.270
12.380,155.629,-0.252,118.622,0.000,12197.989,296.433
12.396,155.839,-0.173,119.064,0.000,12177.757,296.352
12.413,156.049,-0.173,119.198,0.000,12200.800,296.352
12.430,156.258,-0.173,119.461,0.000,12232.936,296.556
12.446,156.468,-0.302,118.857,0.000,12241.423,296.352
12.463,156.678,-0.133,119.189,0.000,12292.957,296.311
12.480,156.888,-0.222,119.144,0.000,12282.000,296.352
12.496,157.097,-0.232,119.426,0.000,12308.836,296.433
12.513,157.306,-0.222,119.578,0.000,12310.568,296.393
12.530,157.517,-0.143,118.844,0.000,12339.185,296.393
12.546,157.726,-0.192,119.535,0.000,12307.055,296.393
12.563,157.936,-0.252,120.457,0.000,12345.485,296.311
12.580,158.142,-0.123,119.933,0.000,12384.128,296.352
12.596,158.352,-0.113,120.181,0.000,12392.073,296.352
12.613,158.562,-0.452,120.359,0.000,12393.888,296.311
12.630,158.772,-0.362,121.141,0.000,12423.277,296.230
12.646,158.981,-0.442,120.806,0.000,12420.983,296.311
12.663,159.192,-0.153,120.510,0.000,12448.597,296.393
12.680,159.401,-0.153,120.643,0.000,12462.504,296.270
12.696,159.611,-0.202,121.056,0.000,12485.197,296.311
12.713,159.820,-0.143,121.061,0.000,12496.168,296.393
12.730,160.031,-0.272,121.583,0.000,12523.986,296.433
12.746,160.240,-0.302,121.986,0.000,12531.896,296.433
12.763,160.449,-0.202,122.029,0.000,12556.762,296.393
12.780,160.659,-0.143,121.565,0.000,12562.583,296.352
12.796,160.869,-0.212,122.544,0.000,12572.289,296.474
12.813,161.079,-0.143,122.098,0.000,12612.698,296.433
12.830,161.288,-0.422,123.050,0.000,12621.329,296.270
12.846,161.499,-0.163,123.183,0.000,12610.483,296.393
12.863,161.705,-0.133,121.951,0.000,12641.291,296.474
12.880,161.915,-0.153,123.231,0.000,12686.697,296.352
12.896,162.124,-0.192,122.856,0.000,12682.398,296.393
12.913,162.335,-0.192,122.990,0.000,12694.091,296.311
12.930,162.544,-0.272,123.193,0.000,12677.330,296.515
12.946,162.753,-0.143,122.938,0.000,12713.090,296.311
12.963,162.963,-0.412,124.028,0.000,12752.039,296.270
12.980,163.172,-0.143,124.152,0.000,12748.438,296.270
12.996,163.382,-0.173,123.775,0.000,12747.497,296.270
13.013,163.592,-0.202,123.620,0.000,12804.078,296.230
13.030,163.802,-0.302,124.382,0.000,12799.817,296.352
13.046,164.011,-0.192,123.885,0.000,12820.983,296.311
13.063,164.222,-0.232,124.407,0.000,12823.971,296.352
13.080,164.431,-0.183,124.172,0.000,12868.445,296.352
13.096,164.641,-0.093,125.333,0.000,12865.276,296.474
13.113,164.851,-0.103,125.437,0.000,12881.684,296.474
13.130,165.058,-0.163,125.390,0.000,12909.427,296.352
13.146,165.267,-0.362,124.975,0.000,12915.020,296.352
13.163,165.476,-0.362,125.108,0.000,12935.849,296.311
13.180,165.687,-0.332,125.183,0.000,12962.272,296.474
13.196,165.896,-0.183,126.323,0.000,12955.175,296.556
13.213,166.106,-0.352,125.669,0.000,12988.836,296.393
13.230,166.315,-0.183,125.942,0.000,13003.829,296.352
13.246,166.526,-0.192,126.132,0.000,13007.008,296.393
13.263,166.735,-0.232,126.348,0.000,13058.692,296.474
13.280,166.945,-0.352,126.143,0.000,13043.137,296.352
13.296,167.154,-0.222,126.735,0.000,13072.503,296.270
13.313,167.365,-0.143,126.759,0.000,13086.199,296.230
13.330,167.574,-0.252,127.042,0.000,13099.797,296.352
13.346,167.784,-0.173,127.124,0.000,13106.442,296.352
13.363,167.994,-0.292,127.795,0.000,13119.632,296.352
13.380,168.200,-0.192,127.371,0.000,13124.413,296.433
13.396,168.410,-0.192,127.504,0.000,13157.599,296.433
13.413,168.619,-0.133,127.578,0.000,13184.938,296.474
13.430,168.829,-0.183,127.502,0.000,13182.873,296.311
13.446,169.038,-0.073,128.314,0.000,13195.425,296.311
13.463,169.249,-0.252,128.656,0.000,13222.411,296.393
13.480,169.458,-0.292,127.973,0.000,13228.154,296.352
13.496,169.669,-0.143,128.515,0.000,13245.288,296.311
13.513,169.878,-0.252,128.828,0.000,13255.824,296.108
13.530,170.089,-0.183,128.613,0.000,13269.622,296.352
13.546,170.298,-0.202,129.322,0.000,13288.123,296.352
13.563,170.505,-0.202,128.808,0.000,13346.322,296.393
13.580,170.715,-0.382,129.411,0.000,13332.975,296.393
13.596,170.926,-0.372,129.743,0.000,13335.077,296.393
13.613,171.135,-0.272,129.857,0.000,13357.767,296.270
13.630,171.344,-0.272,129.990,0.000,13382.518,296.393
13.646,171.554,-0.103,129.969,0.000,13371.265,296.311
13.663,171.764,-0.173,130.607,0.000,13425.517,296.270
13.680,171.974,-0.352,130.557,0.000,13423.997,296.189
13.696,172.183,-0.133,130.375,0.000,13429.851,296.393
13.713,172.393,-0.302,130.399,0.000,13463.827,296.393
13.730,172.602,-0.143,130.941,0.000,13489.400,296.352
13.746,172.813,-0.103,131.195,0.000,13501.900,296.393
13.763,173.022,-0.262,131.206,0.000,13502.316,296.230
13.780,173.232,-0.262,131.606,0.000,13527.556,296.433
13.796,173.438,-0.352,131.842,0.000,13541.732,296.393
13.813,173.647,-0.183,132.066,0.000,13551.918,296.393
13.830,173.858,-0.103,131.960,0.000,13568.064,296.433
13.846,174.069,-0.282,132.053,0.000,13582.279,296.352
13.863,174.278,-0.192,132.018,0.000,13603.320,296.352
13.880,174.487,-0.192,132.151,0.000,13612.813,296.270
13.896,174.697,-0.163,132.475,0.000,13632.500,296.311
13.913,174.906,-0.242,132.538,0.000,13667.756,296.393
13.930,175.117,-0.202,132.771,0.000,13658.141,296.311
13.946,175.326,-0.222,133.124,0.000,13664.196,296.352
13.963,175.536,-0.163,132.877,0.000,13709.308,296.352
13.980,175.746,-0.272,132.701,0.000,13712.275,296.474
13.996,175.956,-0.183,132.994,0.000,13715.896,296.393
14.013,176.165,-0.262,133.412,0.000,13764.914,296.311
14.030,176.372,-0.113,133.759,0.000,13766.890,296.393
14.046,176.581,-0.222,133.973,0.000,13784.650,296.311
14.063,176.791,-0.242,133.912,0.000,13811.321,296.311
14.080,177.001,-0.352,133.621,0.000,13809.905,296.230
14.096,177.210,-0.252,134.273,0.000,13841.965,296.270
14.113,177.421,-0.252,134.407,0.000,13836.090,296.352
14.130,177.630,-0.202,134.400,0.000,13870.911,296.108
14.146,177.840,-0.242,134.704,0.000,13910.263,296.474
14.163,178.050,-0.232,134.798,0.000,13883.170,296.393
14.180,178.261,-0.202,135.128,0.000,13902.809,296.270
14.196,178.470,-0.362,135.073,0.000,13908.631,296.433
14.213,178.680,-0.143,134.528,0.000,13916.465,296.433
14.230,178.889,-0.282,135.529,0.000,13958.940,296.393
14.246,179.099,-0.262,135.144,0.000,13958.995,296.474
14.263,179.305,-0.222,136.096,0.000,13982.909,296.474
14.280,179.514,-0.202,135.431,0.000,13997.790,296.474
14.296,179.725,-0.282,136.113,0.000,14024.318,296.433
14.313,179.934,-0.232,136.685,0.000,14035.334,296.393
14.330,180.144,-0.342,136.500,0.000,14040.998,296.433
14.346,180.354,-0.192,137.082,0.000,14070.427,296.474
